latitude,longitude,date,neighborhoods,material,description,id,atendido,sentimiento,temp_c,rain_mm
29.09416060,-110.96947080,2021-10-18,[551],1,"Hay un bache en la calle, y los carros se golpean y puede ocasionar un accidente, por favor quiero que lo arreglen.",1,TRUE,0.25,24.0,0.0
29.12406030,-110.97131830,2021-10-19,[601],1,"Buen dia! Para reportar pavimento dañado, baches y reductores de velocidas tipo boya sobre el blvd Enguerrando Tapia Quijada en el tramo que va desdd el blvd Agustin Zamora y Blvd Solidaridad al Norte de Hermosillo cerca de Puerta del Rey.S... ",4,TRUE,0.75,22.7,0.0
29.12398540,-110.97128560,2021-10-19,[601],1,"Buen dia! Para reportar pavimento dañado, baches y faltante de reductores de velocidad tipo boyas amarillas sobre un tramo del blvd Enguerrando Tapia Quijada que va desde el Blvd Agustin Zamora hasta el Blvd Solidaridad al norte de Hermosil... ",5,TRUE,0.0,22.7,0.0
29.12877657,-110.95392611,2021-10-21,[49],1,toda la calle desde el blvd Morelos tiene varios baches,6,TRUE,0.0,26.4,0.0
29.08380860,-111.04210120,2021-10-04,[74],1,"C. SOLICITA BACHEO ASEGURA REPORTANTE QUE ES POR DESGASTE YA QUE SE ENCUENTRAN ALGUNOS HOYOS 
Y EN MALAS CONDICIONES LA CALLE. 
PASANDO EL CJON CHANATE POR EL CARRIL DERECHO",7,TRUE,0.0,30.6,0.0
29.10556610,-110.99799270,2021-10-18,[6],1,C. REPORTA BACHES POR DESGASTE QUE ESTAN MUY SEGUIDOS Y PUEDEN PROVOCAR UN ACCIDENTE. COMENTA QUE LAS PERSONAS LE HAN ESTADO RELLENANDO CON ESCOMBRO.,8,TRUE,0.25,24.0,0.0
29.12293840,-110.95296130,2021-10-25,[358],1,"Se solicita BACHEO.
Se hicieron por desgaste y las lluvias, son algunos los baches.",10,TRUE,0.25,25.8,0.0
29.07625279,-110.97050115,2021-10-29,[217],1,esta la calle hecha pedazos,11,TRUE,0.0,24.7,0.0
29.16989328,-111.01577852,2021-10-19,[601],1,"Muy buen dia, el presente reporte es para solicitar la reparacion del pavimento de un tramo del Blvd Agustin Zamora entre calle Eguerrando Tapia y Carlos Maldonado  colonia en Privadas del Rey al Norte de Hermosillo, se encuentra en muy al... ",12,TRUE,1.0,22.7,0.0
29.07333510,-110.97305320,2021-10-29,[265],1,"Baches por la calle Dr. Paliza y Catalana, Col. Las Granjas.",13,TRUE,0.0,24.7,0.0
29.08459275,-110.97956870,2021-09-21,[665],1,"calle llena de baches, no se puede transitar por ella",16,TRUE,0.0,31.5,0.0
29.07466420,-110.94381770,2021-10-29,[560],1,"Baches por la calle Eraklon entre Lindos y Pedro de Gante, Col. San Juan.",17,TRUE,1.0,24.7,0.0
29.08442750,-110.97940610,2021-09-21,[665],1,calle intransitable por exceso de baches,18,TRUE,0.0,31.5,0.0
29.08214560,-110.98619130,2021-10-04,[290],1,"Quinta Mayor del blvd. solidaridad al blvd. las quintas, hay 12 baches enormes. El ciudadano refiere que diariamente se reporta y hacen caso omiso.",19,TRUE,0.0,30.6,0.0
29.07377330,-110.94703120,2021-10-29,[249],1,"Baches por la calle California entre Matanza y Jesús García, Col. La Matanza.",21,TRUE,1.0,24.7,0.0
29.12382650,-110.98013620,2021-10-21,[309],1,"por medio de inea ciudadana estan reportando baches sobre el blvd. Lopez Portillo, es en el carril que esta debajo del camellon",28,TRUE,0.0,26.4,0.0
29.10552304,-111.01829108,2021-10-21,[543],1,"bache con mas de 3 meses que no arreglan y con varios reportes, el bache esta ubicado por la luis orci dando vuelta por la cabo san lucas hacia el norte",31,TRUE,0.0,26.4,0.0
29.10553652,-111.01776469,2021-10-21,[698],1,bache con mas de tres meses esta ubicado por la luis orci entre de los maestros y cabos san lucas,32,TRUE,0.0,26.4,0.0
29.08297710,-110.99184790,2021-10-04,[573],1,REPORTA C. UN BORDO EN LA CALLE EN EL PURO SEMÁFORO DEL BLVD. NAVARRETE Y BLVD. LAS QUINTASDE ORIENTE A ESTE,44,TRUE,0.0,30.6,0.0
29.11839080,-111.00587180,2021-10-26,[251],1,C. REPORTA MUCHOS BACHES POR DESGASTE DE PAVIMENTO.,47,TRUE,0.25,23.3,0.0
29.07938280,-110.97009290,2021-10-29,[447],1,"Bache por la calle Norman E. Borlaug entre Sahuaripa y Dr. Canale, Col. Prados del Centenario.",49,TRUE,0.75,24.7,0.0
29.07130840,-110.96492750,2021-10-29,[280],1,"Reporta ciudadano tres hoyos juntos en calle pavimentada, solicita el bacheo ya que su carro cayó y se tronó la llanta.",51,TRUE,0.0,24.7,0.0
29.08729610,-110.99155710,2021-10-29,[573],1,"C. Reporta varios baches por desgaste sobre la calle, se encuentran muy grandes",53,TRUE,0.25,24.7,0.0
29.08454382,-110.97952243,2021-09-21,[665],1,"calle hecha pedazos e intransitable, tiene varios baches, ya se había reportado anteriormente",55,TRUE,0.0,31.5,0.0
29.09514570,-111.01877080,2021-09-24,[169],1,"Se solicita BACHEO;
Esta muy grande a la C. se le reventó la llanta, esta a 5 metros antes de subir al puente yendo para Bahía de Kino.",57,TRUE,0.0,28.8,0.0
29.09514570,-111.01877080,2021-09-24,[493],1,C. REPORTA BACHES POR DESGASTE QUE ESTAN MUY GRANDES Y PROFUNDOS.,58,TRUE,0.25,28.8,0.0
29.07445560,-110.97100230,2021-10-29,[265],1,"Se solicita BACHEO:
Se hicieron por desgaste y las lluvias son algunos grandes y profundos, están en un vadito y no se ven y los carros se descontrolan.
Rio Bravo esq. Madrileña Col.Las Granjas.",64,TRUE,0.25,24.7,0.0
29.07136620,-110.96395930,2021-10-29,[170],1,"Bache en calle Irineo Michel, frente al N. 91, esquina con Marsella Col. El Malecón",65,TRUE,0.0,24.7,0.0
29.07422240,-110.96421980,2021-10-29,[95],1,"Bache en calle Doctor Paliza, frente al N. 73, esquina con Marsella Col. Centenario",66,TRUE,0.0,24.7,0.0
29.08829850,-110.98044510,2021-10-21,[665],1,Bache en calle Navarrete N. 238 entre Carruajes y Real del Arco Col. Villa Satélite.,67,TRUE,0.0,26.4,0.0
29.06966430,-110.99112340,2021-10-04,[259],1,Bache en Blvd. Paseo de Las Quintas y Río Sonora Col. La Verbena.,68,TRUE,1.0,30.6,0.0
29.07766770,-110.96567290,2021-10-04,[447],1,C. REPORTA AL REDEDOR DE DOS BACHES MUY GRANDES POR DESGASTE DE PAVIMENTO Y POR LAS LLUVIAS.,73,TRUE,0.25,30.6,0.0
29.07766770,-110.96567290,2021-10-04,[447],1,C. REPORTA TRES BACHES MUY GRANDES POR DESGASTE DE PAVIMENTO Y POR LAS LLUVIAS.,74,TRUE,0.25,30.6,0.0
29.03732480,-110.94470610,2021-10-04,[267],1,REPORTA C. TODA LA CALLE CON BACHES,76,TRUE,0.0,30.6,0.0
29.09500010,-111.01584230,2021-09-24,[493],1,"Baches por el Blvd. García Morales entre Blvd. Quintero Arce y Blvd. Quiroga, Col. Quinta Emilia.",80,TRUE,0.75,28.8,0.0
29.08296420,-110.99201650,2021-10-01,[290],1,"SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE EN TODA LA CALLE DONDE VIVE,POR LO QUE SOLICITA SEA REPARADA.",81,TRUE,0.0,27.8,0.0
29.10812314,-111.03216480,2021-10-26,[373],1,muchos baches en la calle,83,TRUE,0.25,23.3,0.0
29.10834750,-111.02899740,2021-10-26,[166],1,"se comunica c. para reportar varios baches que se generaron por desgaste propio de uso, menciona c. que dicha calle esta intransitable.",85,TRUE,0.0,23.3,0.0
29.09176296,-110.97231574,2021-10-25,[551],1,"REPORTA CIUDADANA BACHES MUY PROFUNDOS Y ABARCAN LOS DOS CRUCEROS, EN LA CALLE AMERICAS Y VERACRUZ, COLONIA SAN BENITO.-",86,TRUE,0.0,25.8,0.0
29.08166750,-110.98949640,2021-10-20,[290],1,"REPORTA CIUDADANA UN BACHE TIPO SOCAVON POR DEBAJO DE LA BANQUETA Y SE EXTIENDE HACIA MEDIA CALLE, EN QUINTA HERMOSA ENTRE 22 Y 24 ENTRE QUINTA CANORAS Y QUINTA AMALIA (ENTRANDO POR LA QUINTA MAYOR), COL. LAS QUINTAS.-",87,TRUE,0.0,24.4,0.0
29.12142306,-111.05257960,2021-10-25,[760],1,SE COMUNICO C. PARA SOLICITAR EL BACHEO DE LA CALLE POR DONDE VIVE YA QUE ESTA MUY DESTROZADA E INTRANSITABLE.MENCIONA C. QUE LOS BACHES ESTAN ANTES DE LLEGAR A LA FARMACIA GUADALAJARA.,88,TRUE,0.0,25.8,0.0
29.08490030,-110.99219470,2021-10-04,[290],1,REPORTAN BACHEO POR DESGASTE DE PAVIMENTO POR LA CALLE BLVD. COLOSIO  ESQ. PASEO LAS QUINTAS,90,TRUE,0.0,30.6,0.0
29.09456780,-111.00674510,2021-10-04,[248],1,"Baches por el Blvd. García Morales y Blvd. Quintero Arce, Col. La Manga.",91,TRUE,0.75,30.6,0.0
29.11702370,-111.03337780,2021-10-25,[553],1,"SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE,MENCIONA C. QUE LA CALLE ESTA INTRANSITABLE.",93,TRUE,0.0,25.8,0.0
29.09456780,-111.00674510,2021-10-04,[169],1,"SE COMUNICO C. PARA REPORTAR UN BACHE POR DESGASTE BASTANTE GRANDE,POR LO QUE SOLICITA SU REPARACION.",94,TRUE,0.25,30.6,0.0
29.09229049,-110.97239151,2021-10-26,[551],1,"c. reporta varios baches enormes y profundos por desgaste de pavimento, lo que puede provocar un accidente.",96,TRUE,0.25,23.3,0.0
29.07904940,-110.93556170,2021-10-29,[123],1,"ENLACE DE LOS REPORTEROS LUCY MENDOZA Y HILL REYES:
Desde la calle Circunvalación esquina con Ferrocarril Col. El Coloso Bajo, donde recibieron diversos reportes, entre ellos serie de baches y grietas.",97,TRUE,0.75,24.7,0.0
29.10396280,-110.96832550,2021-10-27,[50],1,"REPORTA MUCHOS BACHES EN CALLE ALBERTO GUTIERREZ #222 ENTRE REFORMA Y GUADALUPE VICTORIA, COL. BALDERRAMA.",98,TRUE,0.0,23.7,0.0
29.12640080,-111.01198830,2021-10-21,[700],1,"Se solicita BACHEO:
Se hicieron por desgaste y las lluvias.
Joaquin Duran esq. Carlos Balderrama Fracc. Floresta.",99,TRUE,0.0,26.4,0.0
29.14082850,-111.00813760,2021-10-25,[589],1,"En recorridos que se han hecho por el norte de la ciudad, nos reportaron que en la calle Sierra Las Huertas está lleno de baches, pero esto de plano es una petición para la autoridad competente, pues los baches ya son zanjas, ya son vados.... ",101,TRUE,0.0,25.8,0.0
29.12126810,-111.05254610,2021-10-26,[16],1,"Dos mega baches, que abarcan casi todo el carril ambos, en Gaspar Luken entre de las Coras y Peña Flor, Col. California Residencial.",103,TRUE,1.0,23.3,0.0
29.09523963,-111.02577845,2021-10-04,[493],1,REPORTA C. BACHE BAJANDO EL PUENTE  ES DE ORIENTE A PONIENTE,104,TRUE,0.0,30.6,0.0
29.11607240,-111.00553110,2021-10-25,[30],1,SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE.,109,TRUE,0.5,25.8,0.0
29.15062990,-110.97200450,2021-10-26,[352],1,SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE,110,TRUE,0.5,23.3,0.0
29.12463960,-110.97253240,2021-10-25,[296],1,"Se solicita BACHEO:
Son muchísimos y de todos tamaños comenta el C. que se hicieron por desgaste y las lluvias.
Blvd. López Portillo entre Blvd. Morelos y Lázaro Cárdenas.",113,TRUE,0.0,25.8,0.0
29.09497690,-111.00858010,2021-10-04,[367],1,"C. Reporta varios baches por desgaste en todo el tramo de Blvd. Jesús Garcia Morales entre Blvd. Solidaridad y Blvd A. Quiroga de Oriente a Poniente en especial los baches que están bajando del puente del Luis Encinas, los cuales pueden oca... ",115,TRUE,0.25,30.6,0.0
29.09275040,-110.97209690,2021-10-25,[551],1,"REPORTA CIUDADANO UN BACHE GRANDE EN LA CALLE NAYARIT #291 Y ARIZONA, ESQUINA, COL. SAN BENITO.--",116,TRUE,0.0,25.8,0.0
29.09501460,-111.01375150,2021-10-04,[367],1,"Baches en el Blvd. García Morales desde la Rep. de Cuba al Blvd. Quiroga, Col. Montebello; donde está la Policía Federal",121,TRUE,1.0,30.6,0.0
29.11123610,-110.96269090,2021-09-24,[226],1,"C. REPORTA UNA ZANJA A LO ANCHO DE LA CALLE, COMENTA QUE HACE UN AÑO HICIERON REPARACIONES PERO NO QUEDÓ BIEN Y CON LAS LLUVIAS EL AGUA SE LLEVÓ BIEN EL PAVIMENTO.",122,TRUE,0.25,28.8,0.0
29.11169660,-110.95901740,2021-09-24,[226],1,C. REPORTA UN BACHE POR DESGASTE DE PAVIENTO.,123,TRUE,0.25,28.8,0.0
29.14936150,-110.97971457,2021-10-26,[233],1,-Serie de baches en la calle Lucrecia Ruiz de Ayón entre Reforma y Fco. I. Madero Col. Caridad,125,TRUE,0.0,23.3,0.0
29.09461985,-111.00677937,2021-10-04,[169],1,"Estod baches tienen alrededor de 3 meses, son dos y abaracan mas de dos carrilles de circulacion.
gracias",126,TRUE,0.0,30.6,0.0
29.14923880,-110.97599460,2021-10-26,[646],1,"Baches por la calle Lucrecia Ruiz de Ayón entre Gral. Piña y Reforma, Fracc. Villa California.",127,TRUE,0.0,23.3,0.0
29.10815184,-111.03171453,2021-10-26,[604],1,Baches frente a Topacio Residencial,129,TRUE,0.5,23.3,0.0
29.13281140,-110.95029520,2021-10-21,[495],1,"c. reporta muchos baches enormes por desgaste de pavimento, en ambos sentidos de la calle. (es por el blvd. Gilberto escoboza desde el blvd. Morelos hacia el oriente).",131,TRUE,0.25,26.4,0.0
29.08908964,-110.94579451,2021-10-29,[4],1,REPORTAN UN GRAN BACHE MUY GRANDE ESTA LEVANTADO EL PAVIMENTO,134,TRUE,0.0,24.7,0.0
29.09483899,-111.00883964,2021-10-26,[169],1,varios hoyos  de varios tamaños y profundidades a lo largo de G. Morales desde parque labor hasta antes de subir puente del quiroga,135,TRUE,1.0,23.3,0.0
29.08747890,-111.02208440,2021-10-29,[330],1,"Se solicita BACHEO:
Se hicieron por las lluvias, son bastantes frente a la gasolinera por el Navarrete.",136,TRUE,0.5,24.7,0.0
29.08127530,-110.98571780,2021-10-20,[425],1,C. REPORTA BACHES VARIOS BACHES GRANDES POR DESGASTE DE PAVIMENTO Y POR LAS LLUVIAS.,137,TRUE,0.25,24.4,0.0
29.09452700,-111.00374680,2021-10-26,[168],1,Serie de baches por el bulevar García Morales desde la bajada del puente hasta la calle Lázaro Mercado.,138,TRUE,1.0,23.3,0.0
29.06369274,-111.01149413,2021-10-21,[644],1,"C. REPORTA VARIOS BACHES PROFUNDOS POR DESGASTE DE PAVIMENTO Y POR LAS LLUVIAS, ES POR EL BLVD. ROBERTO REYNOSO DAVILA EN LA ENTRADA DE LA PRIVADA BUCINO.",139,TRUE,0.25,26.4,0.0
29.14667512,-111.01922382,2021-10-26,[653],1,"Es URGENTE que se haga la recuperación de bacheo en lázaro mercado y luz valencia, está intransitable, los camiones casi se voltean al pasar, los autos se atoran urge que se haga algo",140,TRUE,0.0,23.3,0.0
29.15650820,-111.01489842,2021-10-26,[705],1,"La calle esta intransitable, hay enormes baches, los automoviles se golpean al tratar de cruzar",141,TRUE,0.0,23.3,0.0
29.17113369,-111.01600630,2021-10-26,[486],1,SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE.,144,TRUE,0.5,23.3,0.0
29.08457680,-110.97937250,2021-09-21,[665],1,calle hecha pedazos ya van 4 reportes con éste y no vienen a arreglar,145,TRUE,0.0,31.5,0.0
29.03996043,-110.94480901,2021-10-04,[267],1,REPORTAN UN GRAN BACHE GRANDE ES POR DESGASTE  DE PAVIMENTO,147,TRUE,0.0,30.6,0.0
29.14923880,-110.97599460,2021-10-26,[679],1,SOLICITAN BACHEO POR DESGASTE DE PAVIMENTACION LUCRECIA RUIZ DE AYON ENTRE BLVD. JOSE MARIA ESCRIBA Y GENERAL PIÑA,148,TRUE,0.0,23.3,0.0
29.09178390,-110.97230060,2021-10-26,[551],1,REPORTAN UN GRAN BACHE DE UN METRO DE DIAMETRO POR DESGASTE Y PROVOCADO POR LAS LLUVIA,149,TRUE,0.0,23.3,0.0
29.13334440,-110.96469710,2021-10-26,[303],1,REPORTAN CALLE INTRANSITABLE POR LOS BACHES,150,TRUE,0.0,23.3,0.0
29.08296420,-110.99201650,2021-10-01,[290],1,"Se solicita BACHEO.
Asegura la C. que se hicieron por desgaste de pavimento",151,TRUE,0.0,27.8,0.0
29.09456780,-111.00674510,2021-10-04,[493],1,"C. REPORTA UN BACHE MUY GRANDE DE AL REDEDOR DE 4 METROS, AL PARECER POR DESGASTE.",152,TRUE,0.25,30.6,0.0
29.09537200,-111.01627200,2021-10-04,[493],1,C. REPORTA MUCHOS BACHES POR DESGASTE DE PAVIMENTO EN EL BLVD. GARCÍA MORALES.,153,TRUE,0.25,30.6,0.0
29.04678190,-110.94295970,2021-10-04,[267],1,REPORTAN QUE SOLICITAN SE TAPEN VARIOS BACHES POR DESGASTE DE PAVIMENTO,155,TRUE,0.0,30.6,0.0
29.09537200,-111.01627200,2021-10-04,[169],1,SE COMUNICO C. PARA REPORTAR DEMASIADOS BACHES POR DESGASTE.,158,TRUE,0.25,30.6,0.0
29.11750530,-111.00573340,2021-10-21,[703],1,REPORTA C.  BACHES POR DESGASTE DE PAVIMENTO  ES TODA LA CALLE REP. DE PANAMA,159,TRUE,0.0,26.4,0.0
29.12426540,-110.97247360,2021-10-18,[296],1,"Reforma casi con López Portillo, Col. Ley 57, muchísimos baches",161,TRUE,0.0,24.0,0.0
29.07904940,-110.93556170,2021-10-29,[123],1,REPORTAN LA CALLE LLENA DE BACHES POR LAS LLUVIAS BAJA MUY RECIO EL AGUA DEL CERRO,163,TRUE,0.0,24.7,0.0
29.08252300,-110.93479070,2021-10-29,[123],1,"Se solicita BACHEO.
Son muchas baches por desgaste.",164,TRUE,0.25,24.7,0.0
29.05104640,-110.93958220,2021-10-04,[267],1,"Se solicita BACHEO.
Son muchas baches por desgaste.",165,TRUE,0.25,30.6,0.0
29.09456780,-111.00674510,2021-10-04,[169],1,SE COMUNICO C . PARA REPORTAR VARIOS BACHES POR DESGASTE.,166,TRUE,0.5,30.6,0.0
29.07963860,-110.96095399,2021-10-04,[95],1,"C.REPORTA BACHE POR DESGASTE SOBRE LA CALLE, MUY GRANDE  Y TODA LA CALLE SE ENCUENTRA MUY AFECTADA",167,TRUE,0.0,30.6,0.0
29.13669140,-110.99479840,2021-10-18,[349],1,REPORTAN QUE SOLICITAN EL BACHEO URGENTE EN REBEICO Y SOLIDARIDAD ESTA PETICION TIENE AÑOS Y NO SE ATIENDE CON TODA PROPIEDAD,168,TRUE,0.0,24.0,0.0
29.08433999,-110.97875982,2021-09-21,[665],1,C. REPORTA QUE DIAS ATRAS ACUDIERON A REPARAR BACHES POR LA CALLE PERO DEJARON INCONCLUSO,169,TRUE,0.0,31.5,0.0
29.13288194,-110.95093552,2021-10-21,[254],1,SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE.,170,TRUE,0.5,26.4,0.0
29.08728790,-110.98364350,2021-10-04,[691],1,C. REPORTA VARIOS BACHES POR LA CALLE,171,TRUE,0.25,30.6,0.0
29.11717100,-110.95686650,2021-10-26,[67],1,"Reporta ciudadana varias baches por desgaste de pavimento por la misma calle, solicita pasen a realizar el bacheo, anteriormente ya se había realizado un reporte pero nunca atendieron el folio es el 19087.",172,TRUE,0.0,23.3,0.0
29.11803150,-110.99256510,2021-10-18,[333],1,"C. REPORTA CALLE LLENA DE BACHES POR DESGASTE, COMENTA QUE EL AREA DE BICICLETA SE ENCUENTRA EN PESIMAS CONDICIONES , DE SUR A NORTE",174,TRUE,0.0,24.0,0.0
29.09847740,-110.97029740,2021-10-18,[551],1,C. Reporta varios baches por desgaste en los diferentes carriles de circulación en Francisco Monteverde entre Michoacán y Campeche.,175,TRUE,0.25,24.0,0.0
29.10064540,-110.97879670,2021-10-18,[397],1,"Reporta ciudadana bache por desgaste de pavimento, solicita pasen a realizar bacheo.",176,TRUE,0.0,24.0,0.0
29.05491825,-110.93577728,2021-10-04,[267],1,Bache,177,TRUE,0.75,30.6,0.0
29.04488493,-110.94412196,2021-10-04,[699],1,baches muy grandes,178,TRUE,0.5,30.6,0.0
29.03836065,-110.94483878,2021-10-04,[267],1,varios baches y grandes,179,TRUE,0.5,30.6,0.0
29.03852744,-110.94475262,2021-10-04,[267],1,varios baches,180,TRUE,0.5,30.6,0.0
29.01895390,-110.94254851,2021-10-29,[21],1,calles desechas por baches y fugas de agua que el gobierno no ah reparado en tiempo y forma ,181,TRUE,0.0,24.7,0.0
29.01896445,-110.94229773,2021-10-29,[21],1,calle desecha por baches ,182,TRUE,0.0,24.7,0.0
29.08355220,-110.95204070,2021-10-29,[211],1,"Bache por la calle Horacio Soria casi con Luis Encinas, Col. Centro.",183,TRUE,0.75,24.7,0.0
29.09007380,-110.95054410,2021-10-29,[349],1,"Baches por la calle Fray Hermenegildo Rangel Lugo y Heriberto Aja, Col. Centro.",184,TRUE,0.75,24.7,0.0
29.07621270,-110.96550680,2021-10-04,[95],1,SE COMUNICO C. PARA REPORTAR VARIOS BACHES POR DESGASTE.,185,TRUE,0.5,30.6,0.0
29.07981460,-110.97533710,2021-10-04,[314],1,"Se solicita BACHEO.
ASEGURA C. que se hicieron por desgaste",186,TRUE,0.0,30.6,0.0
29.13448090,-110.96702870,2021-10-18,[309],1,"Baches por la calle Reyes entre López Portillo y Blvd. Progreso, Col. López Portillo.",187,TRUE,0.75,24.0,0.0
29.10209765,-110.97554404,2021-10-21,[50],1,Los vecinos han tenido que utilizar escombro para cubrir el bache,188,TRUE,0.5,26.4,0.0
29.10589560,-110.97558610,2021-10-20,[50],1,súper bache por la Arizona y Enrique Quijada,189,TRUE,1.0,24.4,0.0
29.10635176,-110.97570833,2021-10-20,[50],1,Este es un cráter ubicado frente a KIMERA Party,190,TRUE,1.0,24.4,0.0
29.06875270,-110.94340530,2021-10-29,[201],1,"Bache por la calle Paseo Río Sonora Norte y Cocóspera, Col. Hacienda de la Flor.",191,TRUE,0.0,24.7,0.0
29.09529120,-110.92365180,2021-10-29,[31],1,"Baches por la calle Salamanca y Manzano, Col. Las Amapolas.",192,TRUE,0.75,24.7,0.0
29.08208890,-110.95136380,2021-10-01,[211],1,"Baches por la calle Sonora y Juárez, Col. Centro.",193,TRUE,0.75,27.8,0.0
29.13820760,-110.96763370,2021-10-18,[668],1,"Bache muy grande, con agua de lluvia, en calle Gral. Reyes entre Mesa del Seri y Nácori Grande Col. Villa Sonora.",194,TRUE,0.25,24.0,0.0
29.10556610,-110.99799270,2021-10-18,[6],1,"URGE BACHEO EN: Puerto Rico entre Perimetral y Mendoza, col. Sahuaro toda llena de baches",195,TRUE,0.0,24.0,0.0
29.10559170,-110.99863220,2021-10-18,[285],1,Requiere bacheo la calle Jamaica entre Ignacio Hernandez y Saturnino Campoy.,196,TRUE,0.5,24.0,0.0
29.11097870,-110.98252590,2021-10-18,[397],1,"En lopez del castillo y periférico norte hay un mega bache pegado a la iglesia, por allí transita muchos vehículos y no tarda en haber un accidente",197,TRUE,1.0,24.0,0.0
29.07159150,-110.96183420,2021-10-29,[280],1,SOLICITA BACHEO EN LA SIGUIENTE DIRECCION YA QUE ESTA EN MALAS CONDICIONES,198,TRUE,0.25,24.7,0.0
29.07968600,-110.95951830,2021-10-04,[95],1,"REPORTAN HOYOS GIAGNTES QUE DAÑAN A LOS VEHICULOS, DICE QUE LA MAYORÍA FUERON PROVOCADOS POR AGUA DE HERMOSILLO PORQUE ALGUNOS MESES ATRÁS ESTUVIERON TRABAJANDO",199,TRUE,0.0,30.6,0.0
29.06295480,-110.99281610,2021-09-29,[259],1,"SE COMUNICAN PARA MANIFESTAR DESCONTENTO EN LO QUE ES EL PAVIMENTO DEL BLVD. CAMINO DEL SERI SE TARDARON AÑOS EN PAVIMENTAR ESTA RUA Y HACERLA BLVD., PERO DE LA NOCHE A LA MAÑANA ESTA SE ESTA DETERIORANDO POR EL CONSTANTE TRAFICO, EL MANTEN... ",200,TRUE,0.25,27.0,0.0
29.08391240,-110.97612640,2021-10-04,[639],1,C. REPORTA UN BACHE GRANDE Y PROFUNDO POR DESGASTE DE PAVIMENTO. (FRENTE AL POLLO FELIZ).,201,TRUE,0.25,30.6,0.0
29.08296420,-110.99201650,2021-10-04,[290],1,REPORTAN LA CALLE LLENA DE BACHES ES LA CALLE QUINTA BLANCA ENTRE CANORAS Y BLVD. LAS QUINTAS,202,TRUE,0.0,30.6,0.0
29.08029050,-110.97639160,2021-10-04,[314],1,"SOLICITA BACHEO
COMENTA QUE ES TODA LA CALLE QUE TIENE VARIOS BACHES, YA FUERON A REPARAR UNO MUY GRANDE QUE ESTABA, PERO DEJARON LOS PEQUEÑOS",203,TRUE,0.0,30.6,0.0
29.12878803,-110.95439840,2021-10-21,[49],1,"BACHES PROFUNDOS QUE NECESITAN REPARACIÓN URGENTE, SON AL REDEDOR DE 7 BACHES",204,TRUE,1.0,26.4,0.0
29.12714879,-110.95482109,2021-10-21,[49],1,REPORTAN UN GRAN BACHE POR DESGASTE DE PAVIMENTO ESTAN CALLENDO CARROS,205,TRUE,0.0,26.4,0.0
29.08531510,-110.95655990,2021-10-20,[211],1,"Se solicita bacheo: ""Urge Bacheo en Calle Felix Soria entre Puebla y Gaston Madrid, Colonia Centro.""",206,TRUE,0.0,24.4,0.0
29.13283023,-110.94986700,2021-10-21,[254],1,Se solicita: Recarpeteo en BLVD Gilberto Escobosa Gamez,207,TRUE,0.0,26.4,0.0
29.10550880,-110.99861710,2021-10-18,[6],1,baches en la calle jamaica y puerto rico entre perimetral y saturnino campoy,208,TRUE,0.0,24.0,0.0
29.13452404,-110.94904784,2021-10-21,[253],1,"la calle Gilberto Escobosa sigue con múltiples baches, es imposible transitar sin caer en un hoyo. Espero que puedan venir a terminar de arreglar los baches.  Gracias.",209,TRUE,0.0,26.4,0.0
29.07890666,-110.96833192,2021-10-20,[447],1,hay un bache gigante,210,TRUE,0.0,24.4,0.0
29.11333030,-110.95399060,2021-10-21,[226],1,"La calle Leocadio Salcedo esta cada vez mas dañada, si bachean entre la Juárez y la Uno se detendrá el gravisimo deterioro del pavimento, gracias!",211,TRUE,0.0,26.4,0.0
29.07961839,-110.96187752,2021-10-20,[95],1,ayer vinieron a bachear y les falto llegar hasta la campodonico. un bache gigante que está en la esquina.,213,TRUE,0.0,24.4,0.0
29.11464550,-110.95125420,2021-10-21,[542],1,"Bache por el Blvd. Morelos y Alfredo Eguiarte, Col. Loma Linda.",214,TRUE,1.0,26.4,0.0
29.12263747,-110.98132521,2021-10-21,[296],1,"calle sin bacheo desde hace más de 3 años avenida pasa una ruta de camiones. Hay alrededor de unos 20 baches en la calle.
Gracias.",215,TRUE,0.0,26.4,0.0
29.16493785,-111.01521994,2021-10-27,[672],1,Se solicita bacheo.,216,TRUE,0.5,23.7,0.0
29.04165530,-110.96101730,2021-10-20,[406],1,"Se reporta un bache muy grande (profundo), esta colocado en el medio de los dos carriles.",217,TRUE,0.25,24.4,0.0
29.08374012,-110.94911288,2021-10-20,[171],1,un hoyo que casi no se ve pero está profundo,218,TRUE,0.5,24.4,0.0
29.11587850,-111.01370850,2021-10-27,[70],1,"Se solicita BACHEO.
ASEGURA C. que se hicieron por desgaste del pavimento,son algunos baches por la Ave. de los Yaquis.",219,TRUE,0.25,23.7,0.0
29.07536961,-110.96002545,2021-10-20,[95],1,favor de mandar gente a bachear esta calle ya que debido a los lava carros tienen lleno de baches la calle,220,TRUE,0.0,24.4,0.0
